,mass,radius,age
51,0.7999996841982201,6.638802967161027,3.288603434695238e-05
52,0.7999996769533915,6.5316314147927,3.463498953336017e-05
53,0.7999996696603128,6.425764379147985,3.647705442446895e-05
54,0.7999996623232705,6.321381127769902,3.8416340813132645e-05
55,0.799999654942851,6.218609236480217,4.045815708304389e-05
56,0.7999996475143397,6.117599448458907,4.260975560823283e-05
57,0.79999964004122,6.018374049445611,4.487480411764092e-05
58,0.799999632522383,5.921240218735991,4.725982059744996e-05
59,0.7999996249495772,5.826231331588116,4.977390647024188e-05
60,0.7999996173222669,5.733909006018894,5.2422476423676254e-05
61,0.799999609634379,5.6445563043984155,5.5213980784060034e-05
62,0.7999996018783762,5.5583701012457425,5.815669256367443e-05
63,0.7999995940378488,5.4757790690782135,6.126135206142271e-05
64,0.799999586105699,5.397276535785927,6.453452693963218e-05
65,0.7999995780660064,5.323320177022811,6.798570203918503e-05
66,0.7999995698935163,5.2543096770477336,7.16345059491568e-05
67,0.7999995615762986,5.190332367861094,7.547899130360372e-05
68,0.7999995530786113,5.131922188143652,7.954645039825808e-05
69,0.7999995443846524,5.078575565641385,8.383766360939018e-05
70,0.799999535462278,5.030131209722456,8.836897555137795e-05
71,0.7999995262903056,4.985973576715743,9.314952628133806e-05
72,0.7999995168508891,4.945183321848698,9.818759437170492e-05
73,0.7999995071031879,4.907145171408336,0.00010351507415617488
74,0.799999497049627,4.870568124348718,0.00010912707873260496
75,0.7999994866724832,4.834481849249628,0.00011504284933045898
76,0.7999994759680645,4.797807295254373,0.00012127549463895121
77,0.799999464930921,4.7594936630003115,0.00012784759537988577
78,0.7999994535895584,4.71859059001304,0.0001347573783534805
79,0.799999441946138,4.6738444270806925,0.00014203725309032717
80,0.799999430048766,4.624144494320792,0.00014969399239461912
81,0.7999994179576757,4.568434482411405,0.00015772964761744538
82,0.799999405745122,4.505373461315192,0.00016615372736143635
83,0.7999993935010525,4.433685422972348,0.00017497651838703252
84,0.7999993813465403,4.352688044197469,0.00018418175496231066
85,0.7999993693865947,4.262798197356182,0.00019376932888360548
86,0.7999993577180133,4.165789744586924,0.0002037477511488349
87,0.799999346363709,4.065547374919735,0.00021416012213414806
88,0.7999993352965893,3.966071238766881,0.00022507051282741965
89,0.7999993244666695,3.869823807248473,0.00023655293726324464
90,0.799999313862066,3.777572084147882,0.00024863073054903724
91,0.799999303451207,3.6892748438565603,0.00026136192492069206
92,0.7999992932206383,3.6046360648626936,0.0002747712163827196
93,0.7999992831711715,3.5233804911450832,0.00028887560259570436
94,0.7999992732724697,3.4451359229155982,0.0003037470733042779
95,0.7999992635286808,3.3698181068025312,0.00031939634265387587
96,0.799999253928602,3.297216390386205,0.00033586735172342106
97,0.7999992444635935,3.227161095148809,0.00035320642949407394
98,0.7999992351248728,3.159511746547133,0.00037145785535862237
99,0.7999992259017523,3.0940844001986783,0.00039067837233443953
100,0.7999992167934119,3.030807540889171,0.00041090188610833615
101,0.7999992077960129,2.9695668689062877,0.0004321794608899873
102,0.7999991988971191,2.910206198097459,0.0004545841038107617
103,0.7999991900974981,2.852683981033486,0.0004781666567314397
104,0.7999991813898991,2.7968749488071323,0.0005029875636417154
105,0.7999991727697198,2.7427010221938835,0.0005291064915551591
106,0.7999991642339115,2.6900943887470294,0.0005565826681079164
107,0.7999991557799571,2.6389854238355093,0.0005855186443591006
108,0.7999991474026762,2.5892996484345447,0.0006159610650467397
109,0.7999991390994289,2.540977158668228,0.0006479868600313797
110,0.7999991308682508,2.493962839313593,0.0006817114557111545
111,0.7999991227074966,2.448207671267326,0.0007171638858644364
112,0.7999991146117215,2.4036443613034164,0.0007545151980091098
113,0.7999991065795877,2.3602391931200124,0.0007937855616994157
114,0.7999990986094871,2.317950477354725,0.0008351382632484662
115,0.799999090698122,2.2767258112882476,0.0008786135717641341
116,0.7999990828479767,2.2365442851753246,0.0009243953960510865
117,0.7999990750499266,2.197315123596447,0.0009725578326803322
118,0.7999990673069016,2.1590588422653543,0.0010232554206113136
119,0.7999990596129136,2.121705717281282,0.0010766020603709704
120,0.7999990519707461,2.0852469755479865,0.0011326993293496583
121,0.799999044377894,2.049648108206381,0.0011917768786643993
122,0.7999990368322546,2.014873894239603,0.0012539098872622139
123,0.7999990293325511,1.9808968712923452,0.0013192593048113454
124,0.7999990218795558,1.9476968245650157,0.0013880839263597962
125,0.799999014470008,1.9152388889594067,0.0014604784170787978
126,0.7999990071010605,1.8834983981832492,0.0015366379342780876
127,0.7999989997722919,1.852454286895392,0.0016167956449251873
128,0.799998992482191,1.8220799101625538,0.0017011956191289122
129,0.7999989852291687,1.7923550535466708,0.0017899837287105565
130,0.7999989780114336,1.7632590060729902,0.001883398775994324
131,0.7999989708303108,1.7347753248565005,0.001981660597279424
132,0.7999989636819053,1.7068790663386382,0.002085163929927422
133,0.7999989565672834,1.6795599182883287,0.0021940542042389907
134,0.7999989494828493,1.6527902318683874,0.0023086476439887083
135,0.7999989424264138,1.6265564314606622,0.002429243321599829
136,0.7999989353973914,1.6008386049324215,0.002556155123413164
137,0.7999989284349662,1.5757835158239448,0.002689097415897798
138,0.7999989214371981,1.550970645068149,0.002830211961269869
139,0.799998914482561,1.5267280638916148,0.0029782270184253007
140,0.7999989075490488,1.502957320033972,0.0031340169927643676
141,0.799998900635775,1.4796519848265892,0.0032979806953566835
142,0.7999988937390838,1.456797759905997,0.003470594317323788
143,0.7999988868585644,1.434393790220324,0.0036522665117113976
144,0.7999988799887495,1.412418997305533,0.0038435836934903097
145,0.7999988731278345,1.3908750096006164,0.0040450150250252994
146,0.7999988662734684,1.3697540509293917,0.004257098989298434
147,0.7999988594197236,1.3490379670999393,0.004480496287369513
148,0.7999988525667149,1.3287380755112808,0.004715751767678576
149,0.7999988457095033,1.3088408626433259,0.0049635552294737
150,0.7999988388482069,1.2893476301500162,0.005224461520365501
151,0.7999988319741206,1.2702391654747347,0.005499406811438867
152,0.7999988250824172,1.2515168227651992,0.005789025893649192
153,0.7999988181708838,1.2331768246485484,0.006094112281099086
154,0.7999988112336514,1.2152150648451192,0.006415521161871733
155,0.799998804266441,1.1976260565157277,0.006754151080564322
156,0.7999987972642459,1.1804064562962633,0.007110945930151699
157,0.7999987902213297,1.1635538198502748,0.007486914609965392
158,0.7999987831313025,1.1470640902463913,0.007883129541807244
159,0.7999987759894562,1.1309383812758538,0.008300643845148394
160,0.7999987687863883,1.1151778618207682,0.008740714282138155
161,0.7999987615152522,1.0997811831889934,0.00920454808257982
162,0.7999987541694189,1.0847493781894293,0.009693412462455774
163,0.7999987467379711,1.0700828366793438,0.01020878814219627
164,0.7999987392116257,1.0557859577934154,0.010752097714512661
165,0.799998731579782,1.0418602557568346,0.011324879754145723
166,0.7999987238306129,1.0283121776036737,0.011928756294485999
167,0.7999987159513908,1.0151471443787161,0.012565392090221552
168,0.7999987079274202,1.0023729604296263,0.013236621782956967
169,0.7999986997413345,0.9900002619850109,0.013944328248920713
170,0.7999986913758015,0.9780394224817135,0.014690389761544194
171,0.7999986828099077,0.9665036201837319,0.015476843801009346
172,0.79999867401987,0.9554011138283768,0.016305712386161613
173,0.7999986649804866,0.9447472570466089,0.01717897073853118
174,0.7999986556629146,0.9345651445444513,0.018098556510360103
175,0.7999986460328684,0.9248658079579404,0.019066467493000776
176,0.7999986360557186,0.9156651348416125,0.02008392753167183
177,0.799998625691367,0.9069684511670534,0.021152161380496807
178,0.7999986148982283,0.8987927042286812,0.022271602775553873
179,0.7999986036291712,0.8911171305470977,0.023442098858363233
180,0.7999985918383722,0.8839408669803351,0.02466226117489958
181,0.799998579478327,0.877206809033874,0.02592952363397377
182,0.7999985664956143,0.8708495669671422,0.027240795421524085
183,0.7999985528286888,0.8647746632034434,0.028593132984845906
184,0.7999985384038426,0.8588858332583106,0.029984077017505772
185,0.7999985231363229,0.8530455870030266,0.03141199176538801
186,0.7999985068870337,0.847127095183726,0.032880829621256956
187,0.7999984895133232,0.8410503106845935,0.03439497374887612
188,0.7999984708601646,0.8347421155993813,0.03595987299605583
189,0.7999984506635901,0.828130462810532,0.03758886784232661
190,0.7999984287521528,0.8211696698036082,0.039289746608900576
191,0.7999984048199706,0.8136677222735997,0.04107981619903989
192,0.7999983784364213,0.8052801144336879,0.04298713879103578
193,0.7999983488982578,0.7953365392139528,0.04506509469077304
194,0.7999983156218105,0.7825691128416791,0.04737835288938269
195,0.7999982802098783,0.7660255829285808,0.04988642079628912
196,0.7999982471227995,0.748152916495409,0.05237244179941471
197,0.7999982173938832,0.732260271731043,0.054808270908355695
198,0.7999981888744134,0.7199868515547535,0.057364005323996665
199,0.7999981593558064,0.7122300661473893,0.06021950249835758
200,0.7999981279543553,0.708899746601151,0.06341770297803433
201,0.799998095044918,0.7082210119043855,0.06685129718216415
202,0.7999980735978491,0.708530182752986,0.06910730683605598
203,0.7999980514389826,0.70893097853514,0.07143745970552781
204,0.7999980287094708,0.7093612486111269,0.07382577119811583
205,0.7999980049463193,0.7097481991304515,0.07631662579748011
206,0.7999979804117119,0.7100901710791779,0.07888418800044218
207,0.7999979551003733,0.7103867901492128,0.08152898229438037
208,0.7999979287412261,0.7106564357733298,0.0842798744442263
209,0.7999979016076625,0.7109061496531306,0.08710918158712568
210,0.7999978735722395,0.7111543726725154,0.09003091788302307
211,0.7999978442790063,0.711400479940681,0.09308156377412043
212,0.7999978149430477,0.7116468492460841,0.09613659690442562
213,0.7999977830634131,0.7119038374295755,0.0994528248247059
214,0.7999977511837784,0.7121609184160163,0.10276905274498656
215,0.7999977181651208,0.7124188491447241,0.1062018979432024
216,0.7999976831732516,0.712678185010113,0.10983676764721963
217,0.7999976481813825,0.7129376152793645,0.1134716373512364
218,0.7999976114563018,0.7131961639205318,0.1172839851747779
219,0.7999975727303607,0.7134536791240933,0.12130121792257677
220,0.7999975340044195,0.7137112873091981,0.1253184506703761
221,0.7999974938684149,0.7139651340585499,0.12947947112203462
222,0.7999974506434118,0.7142106242949324,0.1339554844242851
223,0.7999974074184085,0.7144561989408377,0.138431497726535
224,0.7999973641934055,0.714701858025289,0.1429075110287855
225,0.7999973159871439,0.7149309243104991,0.14788999590296478
226,0.7999972673480096,0.7151586143071331,0.15291649331182164
227,0.7999972187088751,0.7153863768180937,0.15794299072067786
228,0.7999971681549369,0.715607864111744,0.1631636592164467
229,0.7999971130020767,0.715814169629895,0.16885068237427123
230,0.7999970578492164,0.7160205346247076,0.1745377055320964
231,0.7999970026963561,0.7162269591133287,0.1802247286899209
232,0.799996944037501,0.7164265145487234,0.18626686419858038
233,0.7999968810596558,0.7166175880891661,0.1927464580506767
234,0.7999968180818108,0.7168087125896124,0.1992260519027738
235,0.7999967551039656,0.7169998880636537,0.2057056457548701
236,0.7999966883812583,0.7171860897803005,0.21256323884728373
237,0.7999966159815386,0.7173647206958607,0.21999385870607036
238,0.799996543581819,0.7175433961033657,0.22742447856485795
239,0.7999964711820994,0.7177221160138972,0.2348550984236446
240,0.7999963969803217,0.7178992446248902,0.24246701799278245
241,0.799996313237611,0.7180677541169234,0.25103882248987736
242,0.7999962294949001,0.7182363031624861,0.2596106269869733
243,0.7999961457521894,0.7184048917708624,0.2681824314840682
244,0.7999960620094786,0.7185735199513388,0.2767542359811641
245,0.799995968033276,0.7187385461583192,0.2863526543208389
246,0.7999958706406104,0.7189023942525646,0.29629380885954243
247,0.7999957732479449,0.7190662796986371,0.30623496339824474
248,0.7999956758552793,0.7192302025050519,0.31617611793694816
249,0.7999955753771423,0.7193941009505219,0.32642540633557
250,0.7999954615309675,0.7195577692353243,0.3380097078771031
251,0.7999953476847925,0.7197214747560553,0.34959400941863483
252,0.7999952338386178,0.7198852175211865,0.361178310960168
253,0.799995119992443,0.7200489975391913,0.3727626125016997
254,0.7999949964286353,0.7202130278252021,0.38531196578803
255,0.7999948627279447,0.7203773177251569,0.39886800625103747
256,0.7999947290272542,0.7205416451017611,0.4124240467140467
257,0.7999945953265636,0.7207060099635639,0.4259800871770541
258,0.7999944616258731,0.7208704123191159,0.43953612764006333
259,0.7999943118338824,0.7210387328377091,0.45468151728977174
260,0.7999941541788698,0.7212089893956618,0.47060354320168685
261,0.7999939965238573,0.7213792861557481,0.48652556911360006
262,0.7999938388688447,0.721549623127461,0.5024475950255153
263,0.7999936812138323,0.7217200003202953,0.5183696209374286
264,0.7999935018621696,0.7218974286913372,0.5364198177850225
265,0.7999933152628207,0.7220772432538289,0.5551809223349402
266,0.7999931286634716,0.7222571026056157,0.5739420268848601
267,0.7999929420641226,0.7224370067578538,0.5927031314347777
268,0.7999927554647736,0.7226169557217026,0.6114642359846977
269,0.7999925430674095,0.7228062480860996,0.6327356369626738
270,0.7999923214568117,0.7229989117323059,0.6549035390115986
271,0.7999920998462139,0.7231916267329114,0.6770714410605206
272,0.799991878235616,0.7233843931016045,0.6992393431094456
273,0.799991656625018,0.7235772108520774,0.7214072451583675
274,0.7999914076339577,0.7237836865987923,0.7462158280182966
275,0.7999911436380941,0.7239976800716593,0.7724715338363574
276,0.7999908796422306,0.7242117368137146,0.798727239654421
277,0.799990615646367,0.7244258568436646,0.8249829454724816
278,0.7999903516505035,0.7246400401802207,0.8512386512905457
279,0.799990062544551,0.7248656005495668,0.879888508581943
280,0.7999897471026975,0.7251031010274597,0.9110493938621551
281,0.7999894316608442,0.7253406793218151,0.9422102791423633
282,0.7999891162189907,0.7255783354581299,0.9733711644225754
283,0.7999888007771373,0.7258160694619084,1.0045320497027836
284,0.7999884682775924,0.7260626783481691,1.0372992081340724
285,0.7999880903344498,0.726332815671202,1.074345657862368
286,0.7999877123913073,0.7266030535009479,1.1113921075906688
287,0.7999873344481647,0.7268733918748012,1.1484385573189644
288,0.799986956505022,0.7271438308301702,1.185485007047265
289,0.7999865778801489,0.7274147323401068,1.2225946895545283
290,0.7999861238041353,0.7277258083694461,1.2667027176425059
291,0.7999856697281214,0.7280370174292172,1.3108107457304783
292,0.7999852156521077,0.7283483595763103,1.3549187738184563
293,0.7999847615760937,0.7286598348676395,1.3990268019064285
294,0.7999843075000799,0.7289714433601433,1.4431348299944065
295,0.7999837879901661,0.7293187286334905,1.4932029387988093
296,0.7999832409015187,0.729681167706904,1.545783070867395
297,0.7999826938128713,0.7300437868964682,1.5983632029359738
298,0.7999821467242239,0.7304065862916926,1.6509433350045593
299,0.7999815996355764,0.7307695659821315,1.7035234670731383
300,0.799981011184198,0.7311556719356191,1.7597906414219182
301,0.7999803500762281,0.7315823110046501,1.8225343688909177
302,0.7999796889682584,0.732009199023258,1.885278096359925
303,0.7999790278602886,0.7324363361367081,1.9480218238289246
304,0.7999783667523188,0.7328637224903509,2.010765551297932
305,0.7999777056443489,0.7332913582296212,2.0735092787669314
306,0.79997690531285,0.7337973109318515,2.1483463926857205
307,0.7999761038650044,0.7343042391683905,2.2232804759359506
308,0.799975302417159,0.7348115176055002,2.2982145591861896
309,0.7999745009693133,0.735319146485109,2.3731486424364197
310,0.7999736995214677,0.7358271260493128,2.448082725686659
311,0.7999727946470521,0.736395931992227,2.531723304183354
312,0.7999718195582319,0.7370062678772777,2.621274562867941
313,0.7999708444694118,0.7376171096177743,2.710825821552517
314,0.7999698693805918,0.7382284576329775,2.8003770802371046
315,0.7999688942917718,0.7388403123424949,2.8899283389216808
316,0.7999678816900011,0.7394752090455561,2.9825122038044536
317,0.7999666946024915,0.7402155679675478,3.089201771613982
318,0.7999655075149819,0.7409566681332308,3.195891339423524
319,0.7999643204274722,0.7416985102847342,3.3025809072330534
320,0.7999631333399624,0.7424410951649307,3.4092704750425944
321,0.7999619462524528,0.7431844235174365,3.5159600428521234
322,0.7999605246269941,0.7440737935544495,3.640682841690537
323,0.7999590910090959,0.744971666934382,3.7663277191678857
324,0.7999576573911975,0.745870623777559,3.8919725966452505
325,0.7999562237732993,0.7467706653913946,4.0176174741225985
326,0.7999547326026187,0.7477075075876177,4.147451582130867
327,0.7999530271040504,0.7487787085857442,4.292886481117684
328,0.7999513216054819,0.7498514442368825,4.438321380104518
329,0.7999496161069136,0.7509257167396487,4.583756279091335
330,0.7999479052222414,0.7520049272361522,4.7295613105622465
331,0.7999459092154271,0.7532658977139323,4.894959904874373
332,0.7999439132086128,0.7545289826014565,5.060358499186519
333,0.7999419172017985,0.7557941854441914,5.225757093498645
334,0.7999398197425578,0.7571271315910214,5.397729605083353
335,0.7999375186781517,0.7585943746019531,5.582895330099869
336,0.7999352176137455,0.7600644609954071,5.768061055116408
337,0.7999328906960478,0.7615543940018747,5.954804776301568
338,0.7999302724912194,0.7632391614302776,6.159327663953924
339,0.7999276542863911,0.7649276560268381,6.363850551606255
340,0.7999249715262158,0.7666641002350935,6.572082493204944
341,0.7999220258044698,0.7685850249248489,6.795422999747427
342,0.7999190800827237,0.7705107626111473,7.018763506289937
343,0.7999159246775281,0.7725852090508628,7.253437154628273
344,0.7999126423637604,0.774752572039428,7.494970060803837
345,0.799909252761785,0.777001896326366,7.741958279442036
346,0.7999056258633603,0.7794260959871381,8.00101237477381
347,0.7999019206559721,0.7819150489710806,8.263812431897954
348,0.7998979417152885,0.7846125319910809,8.539706704857542
349,0.7998938464646503,0.7874068985023411,8.820834697450733
350,0.7998895084891396,0.7903946633486739,9.11288483280176
351,0.7998849551589692,0.7935590902590819,9.414042910888805
352,0.7998802521892611,0.7968515430400147,9.721529657889624
353,0.7998787274649417,0.7979334623353029,9.818366051697659
354,0.7998772027406224,0.7990168505985213,9.915202445505734
355,0.799875678016303,0.8001017098241494,10.012038839313766
356,0.7998741532919836,0.8011880420093764,10.108875233121843
357,0.7998726139521645,0.80228720967143,10.20625747443114
358,0.7998709764847467,0.8034642679584514,10.307304503466595
359,0.7998693390173288,0.8046430531410208,10.408351532502007
360,0.799867701549911,0.8058235677527167,10.509398561537461
361,0.7998660640824933,0.8070058143308324,10.610445590572873
362,0.7998643545069128,0.8082483657468009,10.714027445949172
363,0.7998626028454692,0.8095270694446803,10.819088750398185
364,0.7998608511840257,0.8108077961384812,10.92415005484724
365,0.7998590995225822,0.8120905490287191,11.029211359296255
366,0.7998572948536617,0.8134190752988495,11.136023277647812
367,0.7998554278479401,0.8148013050470438,11.244893918227918
368,0.7998535608422184,0.8161858835956725,11.35376455880807
369,0.7998516938364967,0.8175728149360123,11.462635199388178
370,0.7998497601051687,0.819020554283569,11.573578886777781
371,0.7998477763277037,0.8205147777346212,11.686077419308635
372,0.7998457925502385,0.8220117272512287,11.798575951839538
373,0.7998438087727734,0.8235114078068322,11.911074484370394
374,0.7998417144974312,0.8251092536658642,12.02679182260804
375,0.7998396129669584,0.8267164780921933,12.142720502971741
376,0.7998375114364854,0.8283268332195123,12.258649183335486
377,0.7998353461793324,0.8299964373200973,12.376318061279626
378,0.7998331261111262,0.8317177688992841,12.495483675940422
379,0.7998309060429202,0.8334426703521133,12.614649290601168
380,0.7998286448468936,0.8352080360272592,12.734867760153312
381,0.7998263054400006,0.8370474403072206,12.85708839497004
382,0.7998239660331077,0.8388908955636568,12.979309029786815
383,0.7998215862268272,0.840775909305474,13.102495915400239
384,0.7998191269124091,0.8427391286655529,13.227584433843543
385,0.799816667597991,0.8447069321606104,13.352672952286795
386,0.7998141483878697,0.8467365295447106,13.479095745336515
387,0.7998115688367227,0.8488287701860706,13.606862733286167
388,0.7998089892855756,0.8509261806420653,13.734629721235876
389,0.799806311497725,0.8531250330947834,13.86443646712316
390,0.7998036112508076,0.8553516329456884,13.99470954644454
391,0.7998008781857974,0.8576175434699962,14.125613690761806
392,0.7997980572868961,0.8599793578992504,14.258206808729518
393,0.7997952363879949,0.8623476765884044,14.390799926697175
394,0.7997923113361308,0.8648345518272718,14.525255051370342
395,0.7997893693852394,0.867346830420985,14.660012290372379
396,0.7997863588959355,0.869936384446694,14.795888423660447
397,0.7997832966110944,0.8725867145317492,14.932610122653497
398,0.799780187169137,0.8752972302015564,15.070042365992897
399,0.79977700456448,0.8780972715552826,15.208576995293365
400,0.799773783694094,0.8809512426644809,15.347641600249103
401,0.7997704808320614,0.8839111728924011,15.48784177946254
402,0.7997671374314017,0.8869268106518796,15.628548100511996
403,0.7997637151460502,0.8900420971399523,15.770239330173228
404,0.7997602392271645,0.8932319388351864,15.912537606983093
405,0.7997566980182432,0.8965109346437399,16.055574864182997
406,0.7997530802399527,0.8998940125424387,16.199393609662838
407,0.799749420667238,0.9033402920825735,16.34363892066239
408,0.7997456527463469,0.9069352831577565,16.48887168933379
409,0.7997418436279125,0.91059680373159,16.63446763763479
410,0.799737946768742,0.9143850940058336,16.780829343412112
411,0.7997339717399787,0.9182860981004833,16.927718399452875
412,0.7997299414934609,0.9222724597635537,17.07497905160994
413,0.7997258124359653,0.9263993874888775,17.222901419185188
414,0.7997216013249928,0.930648336510589,17.371337100744203
415,0.7997173200376289,0.935005413695852,17.52020164861574
416,0.7997129536293605,0.9394904853580591,17.66957345578834
417,0.7997084607258269,0.9441552449046615,17.820068208675576
418,0.7997038900534468,0.9489289515524081,17.970800788501442
419,0.7996992316087805,0.9538300983483038,18.12193213301654
420,0.7996944718535003,0.958877262446009,18.27372737575733
421,0.7996896007415963,0.9640482132434723,18.426222761635263
422,0.7996846002706904,0.9694008172545819,18.579590336173062
423,0.7996794854607782,0.9748596404929188,18.733649329943177
424,0.7996742510332658,0.9804884781412165,18.888387407893592
425,0.799668895486116,0.9862581235680936,19.043327837085418
426,0.7996634548408627,0.9922060971867191,19.1977456948716
427,0.7996579570947907,0.9983595659281904,19.350483719285112
428,0.7996524368141796,1.0047388532386476,19.500708426214914
429,0.7996468874547538,1.0113415184322356,19.648637279737233
430,0.7996413150757516,1.0181780823399622,19.79406969502705
431,0.7996357011519056,1.0252432539275087,19.937487655404833
432,0.7996300334960771,1.0325759831389099,20.079147950006202
433,0.7996243108908081,1.04015249679433,20.219052894557922
434,0.7996185319111675,1.0480049683764259,20.357172110329582
435,0.799612696126055,1.0561084914738985,20.493508130543454
436,0.7996068109317742,1.0645447717936485,20.627842139349784
437,0.7996008912683275,1.0732176905947401,20.75982562094714
438,0.7995949364831612,1.0821884335188003,20.88945293393536
439,0.7995889410065674,1.0914602548343295,21.01685109911332
440,0.7995829369899604,1.1010626710824807,21.141363423448848
441,0.7995769237083383,1.1109665161298972,21.26303437336583
442,0.7995709195329999,1.1211723790022952,21.381547153677385
443,0.7995649284293441,1.1316655024501276,21.496977409077324
444,0.799558895630596,1.142541691392848,21.610616597691255
445,0.7995529130528432,1.1537233427299072,21.720697631980126
446,0.7995470028839622,1.1652827298963275,21.826748848326282
447,0.7995412261127535,1.1770319877828832,21.92783655897091
448,0.7995355183430904,1.1890944373136394,22.025254222228902
449,0.7995299206821083,1.2014262093005594,22.11844010981933
450,0.7995244328621306,1.2140116772663543,22.20756274884192
451,0.7995197892256176,1.226154333234374,22.28120366879225
452,0.7995152062932218,1.2385608145353748,22.352258053834603
453,0.7995105598953895,1.2512912378275984,22.42270130282871
454,0.7995009765520392,1.2785557634313875,22.56307320600948
455,0.7994916635159082,1.3069151188851484,22.693518993830306
456,0.7994828994208818,1.3362831195062193,22.81101813462149
457,0.7994747719745925,1.3667309294882517,22.915431403028858
458,0.799467227187282,1.398415202253748,23.008386481583283
459,0.7994601853608554,1.4317226572754453,23.09162589629628
460,0.7994535208904339,1.4669979036172351,23.16715205995517
461,0.7994471307040316,1.5047666066648313,23.23644941160468
462,0.7994409039896602,1.5454077986989805,23.30083640663369
463,0.7994347593597244,1.5892769028233678,23.361156099674798
464,0.7994286369158721,1.6364166857394091,23.417896310279136
465,0.799422496774424,1.6865486439835689,23.471295410294484
466,0.7994163170585209,1.7390341219426364,23.52146842155787
467,0.79941007644659,1.793383070686414,23.568554650212867
468,0.7994037563936676,1.8491284195417563,23.612717851592862
469,0.7993973155105781,1.9059425671952974,23.65430960578605
470,0.7993907106752719,1.9640858343865273,23.69366839411974
471,0.7993839117831616,2.0232420219428224,23.731003578027956
472,0.7993768616654859,2.0837740341542137,23.76667031178943
473,0.7993695305854136,2.1455189902129854,23.80078577054138
474,0.7993618957595211,2.2089498476228546,23.833476843415653
475,0.7993538851370607,2.2740354806344145,23.865015731405144
476,0.7993455018050788,2.3408598138771053,23.895356518981977
477,0.7993366574045915,2.4095874006951696,23.92476630397487
478,0.7993274533729318,2.4806393175226447,23.952886424554105
479,0.79931773022207,2.554166248046615,23.980177183969808
480,0.799307539682099,2.6297684318870473,24.00644196947787
481,0.7992968885882892,2.708066524542374,24.03165054940815
482,0.7992856848917396,2.7890106084530397,24.055987547535256
483,0.7992739548841319,2.872833211474126,24.079368885856518
484,0.7992616557504245,2.9596591561689127,24.101859427459637
485,0.7992488200552668,3.0496944144596525,24.123385558680997
486,0.7992353977192425,3.143012663052999,24.14403137374174
